Id,city,shopName,shopId,shopPower,mainRegionName,mainCategoryName,tasteScore,environmentScore,serviceScore,avgPrice,shopAddress
9679,重庆,山水溶洞火锅,126055377,50,观音桥,重庆火锅,85,93,90,72,建新北路16号
9680,重庆,乾杯烧肉居酒屋,93774743,45,加州,日本料理,85,88,91,236,龙溪街道红锦大道89号新光天地天空之城5楼
9681,西安,SPACELAB失重餐厅,123620177,40,大雁塔,西餐,77,92,90,141,慈恩西路777号大悦城L4-18号商铺
9682,西安,江城小馆陕南妈妈菜,18201484,50,钟楼/鼓楼,陕西菜,89,87,89,72,南大街西木头市最西头51号联邦中航酒店1楼
9683,西安,长安大牌档,125140339,50,大雁塔,陕西菜,91,92,88,73,慈恩西路777号大悦城L3-01号铺
9684,西安,哥老官重庆美蛙鱼头,121683694,45,大雁塔,重庆火锅,87,86,88,119,曲江新区慈恩路777号曲江大悦城购物中心四层01号商铺
9685,西安,小吊梨汤,126284447,45,大雁塔,京菜,83,86,89,79,慈恩路777号L3-06号铺
9686,西安,有拈头成都市井火锅,124307818,45,未央路沿线,四川火锅,88,85,83,70,未央路与常青二路十字东北角
9687,西安,太食獸泰式茶餐厅,108317651,50,高新路沿线,东南亚菜,89,91,90,117,科技路大都荟
9688,西安,喜茶,125283478,45,大雁塔,茶饮果汁,90,86,85,30,曲江新区慈恩路曲江大悦城购物中心L1-24号商铺
9689,西安,淮扬府·游园京梦,98881318,50,南院门,淮扬菜,90,93,91,182,长安北路261号
9690,西安,醉长安,92428861,45,钟楼/鼓楼,陕西菜,85,91,90,78,竹笆市7号美豪丽致酒店1楼2楼
9691,西安,璞遇,112243635,50,曲江新区,创意菜,87,92,91,127,雁南三路钻石半岛9号楼二层商铺
9692,西安,君悦酒店·Grand Cafe咖啡厅,102117177,45,唐延路沿线,自助餐,86,93,91,272,锦业路12号
9693,西安,汉来海港自助餐厅,21009454,45,文景路,自助餐,85,91,90,159,凤城八路168号
9694,西安,糊涂记,22237991,45,钟楼/鼓楼,陕西菜,87,84,83,54,南新街8号路西
9695,西安,十三朝餐厅,98881411,45,南大街,陕西菜,84,92,87,172,永宁门skp商场13楼长安北路261号A1301柜位
9696,西安,亭里·创意川菜,123619614,50,曲江新区,川菜家常菜,90,92,91,69,雁塔南路曲江银泰城B馆二层西南角
9697,西安,遇见长安,111572155,50,小寨,陕西菜,88,91,91,64,小寨东路赛格国际购物中心6楼
9698,西安,万荟轩自助餐厅,98339341,45,未央区,自助餐,89,93,91,146,凤城二路37号蓝海风万怡酒店五楼
9699,西安,梵,65625530,50,曲江新区,日本料理,92,94,93,617,芙蓉西路与芙蓉南路交口南行200米路东芙蓉新天地8号楼一层
9700,西安,俄式厨房,68159193,50,吉祥村,西餐,91,93,91,110,吉祥路168号永松路与吉祥路十字东南角
9701,西安,湊湊火锅?茶憩,125888541,45,大雁塔,火锅,88,92,90,120,曲江新区大悦城购物广场3楼
9702,西安,皮·有宫廷饭食的小酒馆,110847161,50,钟楼/鼓楼,其他中餐,90,92,91,78,环城南路西段南门外西侧松园负一层11号商铺
9703,西安,墨食,69855076,45,高新路沿线,创意菜,81,91,86,120,团结南路九形道小区南门
9704,西安,长安壹号,2285452,45,省体育场,陕西菜,86,91,89,201,长安北路1号
9705,西安,金牌泰香米泰式咖喱蟹,123901299,40,大雁塔,东南亚菜,81,83,80,144,慈恩路777号
9706,西安,bluefrog蓝蛙,126175706,40,大雁塔,西餐,77,88,87,165,慈恩路777号曲江大悦城购物中心L1-31号
9707,西安,东来顺,550279,50,科技路沿线,老北京火锅,91,91,85,119,高新路80号望庭国际南侧
9708,西安,莲花餐饮,11577662,50,省体育场,陕菜,90,91,91,115,朱雀大街中段1号
9709,西安,马路边边麻辣烫,97051224,40,钟楼/鼓楼,串串香,83,82,84,83,广济街37号
9710,西安,汉巴味德自助餐厅,67759774,50,小寨,烧烤,90,91,90,81,小寨西路26号银泰城4楼
9711,西安,澳美徕·喝花胶鸡汤吃蒸海鲜,122647426,45,未央路沿线,打边炉/港式火锅,87,87,83,98,未央路与凤城八路交汇处大融城4楼
9712,西安,碎怂烤肉,68228945,40,钟楼/鼓楼,烤串,82,77,78,64,骡马市北柳巷太和广场1层
9713,西安,海底捞火锅,550031,50,曲江新区,火锅,91,89,92,94,大唐不夜城雁南路486号
9714,西安,大刀涮肉,108317709,50,科技路沿线,老北京火锅,91,91,90,87,科技路高新大都荟3号楼西南角
9715,西安,倾城瘾食,68231706,45,曲江新区,川菜家常菜,83,92,88,104,雁南一路西段与慈恩西路交叉口东北角海港城9街D1栋4楼
9716,西安,窄巷子陕菜馆,6856709,45,钟楼/鼓楼,陕西菜,87,84,83,70,粉巷20号
9717,西安,云海肴云南菜,124480915,40,大雁塔,云南菜|滇菜,80,86,84,83,慈恩路777号曲江大悦城L3-05商铺
9718,西安,韩盛·盛江山自助烤肉,110594913,45,小寨,自助餐,86,85,85,68,长安中路99号华旗国际广场5层
9719,西安,云顶57·家宴,124118551,40,高新区,其他中餐,77,86,76,329,锦业路绿地中心A座57层
9720,西安,肉魁屋烧肉酒场,98941611,50,碑林区,日式烧烤/烤肉,92,93,92,252,永宁路58号大话南门5幢一层商铺
9721,西安,袁家村关中印象体验地,22419005,50,曲江新区,陕西菜,91,86,86,34,雁塔南路曲江银泰城3层
9722,西安,莲西餐,66591239,50,曲江新区,西餐,88,92,91,476,芙蓉南路99号大唐芙蓉园南门唐市A3
9723,西安,喜多屋国际海鲜自助餐厅,4599154,40,钟楼/鼓楼,自助餐,76,81,76,152,西大街48号银泰中环广场银泰百货7层
9724,西安,韋·燒 Teppanyaki,114781946,50,高新区,日式铁板烧,89,91,91,624,锦业路绿地缤纷荟二楼
9725,西安,谭鸭血老火锅,122224440,35,曲江新区,重庆火锅,79,75,72,98,寒窑路18号
9726,西安,原畅火锅,110349205,45,明光路,重庆火锅,82,88,82,81,凤城八路与明光路交口时尚大街四楼4-2-A号
9727,西安,海趣餐厅·苏式家菜,110262179,50,高新路沿线,苏浙菜,91,91,91,98,高新二路咖啡创业街区5号楼水街201
9728,西安,饕林餐厅,112137867,45,小寨,川菜家常菜,86,90,89,72,小寨东路赛格国际购物中心六楼
9729,西安,梵荟,102335608,50,高新路沿线,日本料理,93,94,94,325,高新四路高新大都荟独栋D10
9730,西安,尽膳口福跷脚牛肉,110399924,50,高新路沿线,四川火锅,92,93,92,163,高新路中大国际4楼
9731,西安,绿茶餐厅,125129081,45,大雁塔,浙菜,82,92,86,71,曲江新区慈恩路777号
9732,西安,花木兰奶糕,91688846,50,新城广场,茶饮果汁,92,90,92,7,北大街通济中坊9号
9733,西安,碗主自助嘉年华,111873042,40,碑林区,自助餐,78,90,88,103,世纪金花珠江时代广场5楼
9734,西安,原麦山丘,126294489,50,大雁塔,面包烘焙,91,89,90,31,慈恩西路大悦城负一层B1-48
9735,西安,串一火锅,98696793,50,钟楼/鼓楼,重庆火锅,90,91,88,93,南广济街79号
9736,西安,爸爸糖手工吐司,97445680,45,雁塔区,面包烘焙,90,90,88,37,雁塔南路4069号壹洋堂商场东门一楼
9737,西安,捞王锅物料理,98954521,50,小寨,猪肚鸡火锅,91,92,92,125,小寨西路232号置地时代MOMOPARK四层4F-11号
9738,西安,集渔·泰式海鲜火锅,113902589,45,小寨,泰式火锅,87,91,87,122,长安中路赛格国际购物中心7楼
9739,西安,大渔铁板烧,123787635,45,大雁塔,日式自助,87,89,90,201,慈恩路777号曲江大悦城L4-06号铺
9740,西安,将太无二,123922079,40,大雁塔,日本料理,80,86,82,112,慈恩路塔南路东段6号大悦城3楼
9741,西安,一坐一忘丽江主题餐厅,98881323,45,南院门,云南菜|滇菜,83,92,91,141,长安北路261号西安skp商场13层A1302号
9742,西安,诺茉CAKES&MEALS,113925037,50,大雁塔,西餐,92,93,92,148,慈恩路塔南路交口大悦城2层53号
9743,西安,悟仟里·日式烧肉丼饭,120090208,50,未央路沿线,日式烧烤/烤肉,91,93,92,47,凤城七路熙地港4楼4-015号
9744,西安,谭鸭血老火锅?鸭血火锅开创者,110391047,45,高新路沿线,重庆火锅,85,86,83,100,科技路305号
9745,西安,秦唐一号西安菜馆,17888846,45,钟楼/鼓楼,陕西菜,86,90,85,78,东木头市176号秦唐一号酒店1-2楼
9746,西安,羲和品鉴官府菜,98947958,50,碑林区,烤鸭,91,93,92,155,长安北路261号SKP百货12层A1203
9747,西安,重庆九村烤脑花,111854366,45,未央路沿线,烧烤,81,88,85,76,凤城六路雅荷春天17-10111号商铺
9748,西安,鹿桃粤小馆,121816440,45,未央路沿线,粤菜馆,85,92,87,94,未央路与凤城八路交口东南角大融城购物中心5层
9749,西安,鼎泰丰,98757100,45,南院门,淮扬菜,85,88,91,146,长安北路261号 西安SKP 6层A座6001
9750,西安,Ice Monster·CNN评选全球十大甜品,107282531,45,红庙坡,冰淇淋,87,91,91,54,星火路老城根Gpark负一层东北角篮球场旁
9751,西安,赵小姐创意餐厅,92441323,50,唐延路沿线,创意菜,88,91,90,79,科技一路与唐延路交叉口北行100米禾盛京广A座底商2楼
9752,西安,舍外胡辣汤?寻香隔舍来,104873469,45,大雁塔,胡辣汤,86,91,86,19,雁塔西路与翠华路交叉口西南角
9753,西安,鳗鳗的爱,125401115,45,大雁塔,日本料理,87,86,87,70,慈恩西路曲江大悦城L4-04商铺
9754,西安,湊湊火锅·茶憩,113241551,50,民乐园,火锅,89,92,91,121,解放路166号悦荟广场7层706/707
9755,青岛,山上下日本料理,110725269,50,新都心,日本料理,92,93,94,134,黑龙江南路18号凯德mall6层
9756,青岛,海底捞火锅,92365277,50,云霄路,四川火锅,93,93,93,119,香港中路31号青岛银座6层
9757,青岛,沪小二炭火蛙锅,114002818,50,闽江路,炭火锅,92,93,93,94,闽江路158号
9758,青岛,悦舍斑鱼庄,112089284,50,国信体育中心,鱼火锅,92,93,94,108,同兴路710-53号远洋风景二期底商53号
9759,青岛,巴四老城区炭火蛙锅,122603595,50,CBD,炭火锅,92,93,93,81,延吉路116号
9760,青岛,崔记吃炭锅·炭火蛙锅,114877129,50,市北区,川菜家常菜,93,92,92,91,汉口路21号
9761,青岛,藏鲜高原开锅涮羊肉,96373697,50,麦凯乐,火锅,92,92,92,109,汕头路5号
9762,青岛,大杰海鲜锅,21240709,50,麦凯乐,海鲜,93,89,93,148,基隆路8-1号
9763,青岛,约惠寿司,111516717,50,台东,寿司,93,94,94,92,延安三路182号
9764,青岛,柒宝火锅,110855452,50,国信体育中心,老北京火锅,92,92,92,89,同兴路677-18号
9765,青岛,花椒籽火锅,121697893,50,新利群商场,火锅,93,94,93,95,鹤山路939号利群宜居商业广场3楼
9766,青岛,喜茶,121892104,50,万象城,茶饮果汁,92,92,92,32,山东路6号甲万象城L1层120
9767,青岛,海景花园大酒店·西餐厅,555192,50,麦凯乐,自助餐,92,93,92,263,彰化路2号海景花园大酒店3号楼1楼
9768,青岛,开海红岛海鲜虾水饺,102329802,50,万象城,海鲜,91,92,91,115,山东路6号
9769,青岛,初屋,97567748,50,麦凯乐,寿司,92,91,91,84,上杭路78号
9770,青岛,Godiva,92033943,50,万象城,冰淇淋,92,92,91,54,山东路8-1号楼B113
9771,青岛,胡桃里音乐酒馆,126228698,50,百丽广场,川菜家常菜,91,92,91,117,金湾路6号
9772,青岛,王品牛排,6853336,50,万象城,西式正餐,91,92,93,395,山东路6号甲华润中心万象城G-123号商铺
9773,青岛,1907光影俱乐部·西餐,66999906,50,火车站/团岛,西餐,91,93,91,171,湖北路17号
9774,青岛,Mr.匠蹄先生,91013613,50,火车站/团岛,鲁菜,92,90,93,53,贵州路17号
9775,青岛,赶海人家,111801951,50,浮山后,家常菜,92,92,90,79,市北区同乐三路同安路731号
9776,青岛,HARMONY BEEF 1881 和谐澳牛扒房,111546971,50,市北区,西餐,92,92,92,129,敦化路328号诺德广场四楼
9777,青岛,青岛香格里拉大酒店香宫中餐厅,572061,50,万象城,粤菜馆,91,93,92,234,香港中路9号香格里拉大酒店1楼
9778,青岛,晓柒食社,97210185,50,石油大学,日本料理,91,93,92,122,庐山路6号繁花里14-6名嘉汇南门
9779,青岛,Party9无国籍料理,10646260,50,闽江路,西餐,91,92,92,105,漳州路132号
9780,青岛,新草堂锅物料理,123907085,50,CBD,猪肚鸡火锅,92,94,93,133,延吉路116号万达广场5楼
9781,青岛,兰巴赫·西餐啤酒坊,102130526,50,万象城,西餐,91,94,93,135,青岛山东路6号
9782,青岛,香格里拉大酒店鱼跃地中海西餐厅,23434680,50,万象城,西餐,91,94,93,196,香港中路9号盛世阁3楼
9783,青岛,久乐啤酒屋,18274718,50,市北区,融合烤肉,92,83,86,67,杭州路105号
9784,青岛,鹿儿岛黑豚火锅,113887577,50,新都心,日式火锅,92,92,92,113,台柳路万科中心B座大龙燚西侧20米
9785,青岛,东镇老火锅,21025517,50,台东,重庆火锅,92,88,90,88,长春路12号丁长春路和沾化路路口
9786,青岛,韩金利串店,114847677,50,闽江路,烤串,91,93,93,62,闽江三路8号
9787,青岛,隆喜元鱼汤包,111547149,50,CBD,海鲜,92,92,92,68,敦化路328号
9788,青岛,双合园饺子,5320474,50,海泊桥,海鲜,91,91,91,59,西吴路183号
9789,青岛,叶派龙虾私房菜,59384406,50,浮山后,小龙虾,92,91,90,105,合肥路662号
9790,青岛,慢丽江庭院,102423643,50,湛山/太平角,菌菇火锅,91,93,92,190,青岛东海一路2号
9791,青岛,归潮·海鲜牧场,98828433,50,火车站/团岛,海鲜,92,93,91,153,湖南路33号
9792,青岛,甜淡序-舒食馆,69730045,50,奥帆中心,其他中餐,91,93,92,218,澳门路海尔洲际酒店1层劳斯莱斯隔壁
9793,青岛,怡情楼,5392485,50,麦凯乐,海鲜,92,92,91,188,徐州路1号中心假日酒店2-3层
9794,青岛,老海记渔家菜馆,67204754,50,奥帆中心,鲁菜,92,92,92,81,东海中路16号
9795,青岛,Sequoia 杉树餐厅,96629417,50,儿童公园/青岛港,西餐,91,94,93,128,商河路41号院内
9796,青岛,蛙小侠,124397372,50,正阳路,湘菜,91,92,92,77,正阳中路万象汇L315
9797,青岛,烟袋斜街老铜锅,76415734,50,台东,老北京火锅,92,92,92,81,郭口路13号
9798,青岛,院里汤包,65550457,50,小村庄,鲁菜,92,91,92,66,宁化路45号-2
9799,青岛,天伦海鲜家常菜海鲜大咖,4192783,50,火车站/团岛,海鲜,93,90,92,73,湖北路23号甲
9800,青岛,王老六铁锅炖鱼,98442087,50,小村庄,东北家常菜,91,92,92,78,长沙路86-3号
9801,青岛,土俗村参鸡汤,22214326,50,世纪公园,韩国料理,91,91,91,75,兴阳路255号青岛博士创业园正对面大唐足道隔壁
9802,青岛,天赐小院,95366393,50,小村庄,鲁菜,91,91,91,59,周口路87-11号
9803,青岛,东海香,4721058,50,浮山所,海鲜,92,89,91,131,基隆路7号
9804,青岛,姚记海鲜菜馆·特色海鲜,66303356,50,奥帆中心,海鲜,91,92,91,90,东海中路18号海悦中心一楼
9805,青岛,拉面天神居酒屋,100448913,50,闽江路,日本料理,92,93,92,60,闽江二路19号
9806,青岛,1907光影全息艺术空间,110809558,50,火车站/团岛,西餐,90,91,91,410,市南区湖北路17号
9807,青岛,Mix419融合西餐料理,95365232,50,浮山所,西餐,91,93,92,123,南京路100号新壹百创意产业园3号楼419室
9808,青岛,赟丰原生态石锅坊,75625941,50,麦凯乐,云南火锅,92,91,92,106,上杭路36号
9809,济南,柒班Cafe&Food,79675835,50,市中区,西餐,92,93,93,71,英雄山路祥泰广场1号楼1楼
9810,济南,新草堂锅物料理,74995261,50,恒隆广场,猪肚鸡火锅,91,92,92,153,泉城路188号恒隆广场西翼6层
9811,济南,盛玖锅·锅物料理火锅,69280242,50,千佛山公园,火锅,92,93,93,253,舜耕路泉城公园东门院内
9812,济南,王品牛排,8970607,50,泉城广场,西式正餐,91,93,93,408,泺源大街66号银座商城三期项目8F
9813,济南,胡马八破川菜小馆,114841961,50,会展中心,川菜家常菜,92,92,92,70,历下区会展东路
9814,济南,海底捞火锅,93180251,50,万达广场,火锅,92,92,92,115,经四路3号振华商厦四层0401铺位
9815,济南,松果西餐厅,69953741,50,体育中心,西餐,91,93,93,114,经十一路悦动城MALL底商
9816,济南,泉鮨Magokoro真心料理,97715194,50,泺源大街,日本料理,90,93,92,392,泺源大街香格里拉大酒店一楼大堂楼下
9817,济南,喜泰泰式海鲜火锅,127107157,50,世茂广场和宽厚里,泰式火锅,90,92,92,103,泉城路77号Q77美食MALL3楼
9818,济南,焱炙魂海鲜烧肉酒场,99056169,50,大明湖,烧烤,91,93,91,163,少年路2号
9819,济南,富山日式料理,96490748,50,世茂广场和宽厚里,日本料理,90,91,92,167,历山顶街解放阁商务中心
9820,济南,蜀大侠四川传统主义火锅,114498559,50,泺源大街,四川火锅,91,90,89,99,泺源大街26号金汇大厦二楼
9821,济南,龙门养心粥火锅,99013383,50,泺源大街,海鲜火锅,90,92,91,256,泺源大街香格里拉大酒店1楼104铺
9822,济南,巴四老城区炭火蛙锅,120040744,50,连城广场,炭火锅,91,91,92,87,经十路连城广场西区3楼
9823,济南,大吉利潮汕牛肉火锅,103549264,50,历山东路,潮汕牛肉火锅,91,89,89,76,山大路47号数码港大厦底商1-12号
9824,济南,翡翠极致料理,67746735,50,市中区,西餐,90,92,90,232,历阳大街7号
9825,济南,城南往事风味主题餐厅,98659128,50,体育中心,鲁菜,89,92,91,85,马鞍山路4-1号南郊宾馆西临200米
9826,济南,無羁小鹤·新川派火锅,113893315,50,领秀城贵和购物中心,四川火锅,90,92,91,110,英雄山路领秀城贵和三楼中段
9827,济南,金氏烤屋石板烤肉,122016636,50,齐鲁软件园,韩式烤肉,88,91,92,66,崇华路新泺大街2008号
9828,济南,九田家黑牛烤肉料理店,111996828,50,世茂广场和宽厚里,韩式烤肉,90,90,91,103,泉城路Q77美食城三楼
9829,济南,福泉海码头,43382848,50,体育中心,海鲜,90,90,91,138,六里山路20号
9830,济南,战炉老城区炭火蛙锅,124127587,50,会展中心,四川火锅,88,90,90,79,颖秀路万达金街东街向北200米路东
9831,济南,巴渝毛肚火锅,113969917,50,和谐广场,重庆火锅,91,91,91,107,阳光新路与建宁路交叉口东北角
9832,济南,老板恋上鱼,20908752,50,K88美食荟,干锅|香锅,91,90,90,77,堤口路68号名泉广场2楼L2-03
9833,济南,火客火锅,23005838,50,泉城广场,四川火锅,90,91,90,102,千佛山路1号
9834,济南,江户之樱,114870329,50,体育中心,日本菜,90,91,91,185,马鞍山路52号-1号楼东厅
9835,济南,大红火锅,123162159,50,燕山地区,四川火锅,91,91,91,73,环山路69号二层
9836,济南,那些年一起吃串的地方,122266633,50,宽厚里,烤串,90,91,90,63,黑虎泉北路宽厚里1-3-207
9837,济南,茅庐印象,75001980,50,恒隆广场,川菜家常菜,89,91,92,69,泉城路188号恒隆广场东翼6层
9838,济南,西堤厚牛排,5227397,50,恒隆广场,西式正餐,88,91,91,159,泉城路188号恒隆广场西翼3层372
9839,济南,洪街大牌檔,113509972,50,花园路沿线,鲁菜,89,91,89,63,花园路200号-2号二楼
9840,济南,井泽炭烧肉,110352621,50,泉城广场,日式烧烤/烤肉,90,91,89,219,南门大街2-2号
9841,济南,城南往事济南风味主题餐厅,96086088,50,泺源大街,鲁菜,88,92,91,86,泺源大街229号金龙中心主楼一楼107号房
9842,济南,铜来聚老北京涮肉,75001950,50,泉城广场,老北京火锅,90,91,91,97,泉城路188号恒隆广场东翼6层
9843,济南,渝中焱火锅·吃着火锅唱着歌,102088449,50,二环东路沿线,重庆火锅,90,90,90,83,二环东路1950号高第街北邻
9844,济南,上胜町炭火铁板居酒屋,90374227,50,文化东/西路,日本料理,90,90,90,122,佛山街40-4号
9845,济南,猪丫手造蛋糕,93254426,50,泉城广场,面包烘焙,91,89,90,150,泉城路180号3楼
9846,济南,麻麻的椒傲,113134851,50,泉城广场,串串香,90,91,90,62,芙蓉巷4号李先生隔壁
9847,济南,金春禧,13731324,50,济大/会展中心,鲁菜,90,91,90,79,二环南路6638号中海环宇城4楼L401-404室
9848,济南,韩香阁,5128202,50,西市场,韩式烤肉,91,87,86,66,经四纬十路558号
9849,济南,黄门老灶火锅,52349008,50,大明湖,重庆火锅,91,91,89,114,少年路3号鲁丰造纸厂内
9850,济南,鼎宴火锅,91655374,50,绿地中心,重庆火锅,90,91,91,102,共青团路27号绿地中心4楼
9851,济南,四月的茶·英式下午茶,77203203,50,朝山街,茶饮果汁,88,92,90,46,朝山街52-5号
9852,济南,高第街56号餐厅,92416705,50,大观园,粤菜馆,89,91,88,77,经四路与纬三路交叉口西北首融汇济南老商埠一期12栋201
9853,济南,袁记串串香,97243182,50,华龙路沿线,串串香,89,90,91,55,华龙路创新大厦509号
9854,济南,啃叮猫,96193009,50,世茂广场和宽厚里,冰淇淋,88,89,90,20,黑虎泉西路宽厚里三期南牌坊东侧二楼203
9855,威海,海底捞火锅,67647114,50,威高广场,火锅,92,92,92,124,新威路17号威高广场C2区三层
9856,威海,七和炭火烤肉,102391955,50,华联商厦,韩式烤肉,90,91,90,93,公园路1号
9857,威海,小科自助海鲜烧肉旗舰店,15129519,50,华联商厦,自助餐,91,88,91,68,新威路光孚大厦国美电器三楼
9858,威海,特别加海鲜面,32483843,50,华联商厦,韩国料理,92,92,92,56,公园路8号
9859,威海,爱村鱼籽拌饭,93248662,50,威高广场,韩国料理,91,90,90,30,新威路威高广场潮界入口扶梯右侧
9860,威海,探鱼,65540795,50,威高广场,烤鱼,90,92,90,76,新威路威高广场生活汇三楼
9861,威海,铂丽斯国际大酒店逸景阁食府,20837304,50,九龙城,海鲜,91,91,91,99,黄海路19号
9862,威海,正家脊骨火锅木炭烤肉,5774461,50,皇冠,韩国料理,91,91,91,68,皇冠街道华夏路与海滨路交口西100米皇冠花园47-8号
9863,威海,澳门豆捞,3183076,50,银座商场,澳门豆捞,91,93,91,114,海滨北路新外滩幸福门
9864,威海,小萌猪木炭烤肉,58995150,50,利群商厦,韩国料理,90,85,91,65,吉林路海威购物广场东燕喜堂对面
9865,威海,米斯特比萨,22839726,50,威高广场,西餐,91,91,91,83,新威路威高广场尚街二楼2073室
9866,威海,茅庐印象,75150559,50,九龙城,川菜家常菜,89,91,92,60,大庆路53号威海九龙城休闲购物广场4层L427号
9867,威海,四季自助百汇,6301780,50,华联商厦,自助餐,89,91,91,111,新威路58号
9868,威海,石上焰烤肉先生,74191671,50,华联商厦,韩式烤肉,90,90,90,50,和平路苏宁电器二楼
9869,威海,蛙小侠铁锅牛蛙,110314912,50,威高广场,湘菜,90,90,90,82,新威路17号威高购物中心L3
9870,威海,八色烤肉,18357488,50,财富广场,韩国料理,90,90,90,79,统一路53-11号
9871,威海,丹香,21242849,50,乳山市中心城区,面包烘焙,90,91,90,27,商业街106号
9872,威海,小福猪大石板烤肉,94030713,50,抱海,韩式烤肉,90,90,90,65,青岛北路品乐坊商场2楼
9873,威海,甜品皇后,6155520,50,塔山公园,甜品,90,90,90,25,戚家夼路附7-1-6号
9874,威海,欧纳滋甜甜圈,9427964,50,振华商厦,面包/饮品,90,90,90,22,新威路17-4号乐天百货负一层B1F-13店铺
9875,威海,芭斯罗缤,9043525,50,华联商厦,冰淇淋,90,90,90,31,新威路乐天百货负一楼
9876,威海,高基五春川炒鸡排,27004962,45,韩国风情街,韩国料理,89,86,91,69,勤和路韩乐坊美乐家具东门对面
9878,威海,丹香·乳山市音律烘焙坊,21311726,45,乳山市中心城区,面包烘焙,90,90,89,54,商业街乳山购物广场一楼
9879,威海,三清洞摩西韩国年糕火锅,13720219,45,威高广场,韩国料理,90,84,87,45,新威路乐天百货B1楼
9880,威海,御泉七味铁板烧,4202781,45,抱海,日式铁板烧,89,89,89,224,海滨路华新园2-7号
9881,威海,一叶一世界藏茶蔬食火锅,42296235,45,威高广场,其他中餐,88,91,90,67,威高广场三期（生活汇）三楼西首
9882,威海,东岸奇点,43606863,45,威海大世界,面包/饮品,90,90,90,30,统一路53号
9883,威海,台北小城,2112808,45,威海大世界,韩国料理,88,86,86,58,光明路财富广场南门60-25
9884,威海,小科自助海鲜烧肉,5202768,45,自由东方,自助餐,89,82,87,65,沈阳路110-7号创业基地对面
9885,威海,韩香福烤肉庄园,16822659,45,山大,韩国料理,88,90,88,97,文化西路197号第一小学西50米
9886,威海,夏湾拿海鲜扒房,2923318,45,华联商厦,西餐,88,89,89,113,新威路58号中心大酒店20楼
9887,威海,北方饺子王,14175921,45,财富广场,东北家常菜,88,81,86,52,统一路53-10号2层
9888,威海,四川香天下火锅,97115210,45,大润发,四川火锅,88,88,87,100,青岛路北竹岛大润发
9889,威海,开心草帽,4233379,45,环翠楼公园,面包/饮品,87,88,88,16,统一路88-8号
9890,威海,雅香小肥羊,5219878,45,骨科医院,牛羊肉火锅,88,88,88,59,海滨中路5-4号108室
9891,威海,食尚鲜生蒸汽海鲜餐厅,90334315,45,抱海,海鲜,87,87,87,157,海滨中路14A号
9892,威海,延全拌饭,27527643,45,环翠区,韩国料理,87,88,87,46,文化西路152号
9893,威海,满记甜品,13819730,45,威高广场,面包/饮品,86,87,87,34,新威路威高购物中心L-107商铺
9894,威海,亲昵春川炒鸡排,14458315,45,皇冠,韩国料理,87,87,88,49,皇冠美食一条街东首
9895,威海,弘园素食自助餐厅,92640932,45,骨科医院,其他中餐,86,86,87,25,青岛路75号品乐坊一楼
9896,威海,金麦园烘焙,21827663,45,石岛管理区,面包烘焙,87,87,87,21,石岛赤山红绿灯家多福超市内
9897,威海,本家韩国料理,90400802,45,威高广场,韩国料理,87,90,83,111,海滨北路威高广场脑洞社区一楼
9898,威海,丽都民俗村,4066678,45,荣成市其他,其他中餐,86,87,87,87,河阳东路90号
9899,威海,集杰尚品海鲜烤肉自助餐厅,91647199,45,九龙城,自助餐,85,87,84,62,大庆路53号
9900,威海,百纳小滋味,21027199,45,尚城国际,鲁菜,86,89,84,61,东城路86号振华奥特莱斯1楼
9901,威海,丽都大酒店,5777477,45,荣成市其他,海鲜,87,87,87,70,成山大道中段粮食局东100米
9902,威海,汉堡王,18576257,45,威高广场,快餐简餐,86,87,85,28,新威路威高广场一层汉堡王餐厅
9903,威海,必胜客,68200671,45,威高广场,西餐,87,87,88,74,新威路17号C2区一层127号二层201号
9904,威海,辣荘重庆老火锅,32397202,45,华联商厦,重庆火锅,86,86,86,83,新威路与公园路交叉路口
9905,威海,瑞可爷爷的店,19298975,45,威高广场,面包烘焙,85,87,87,29,威高购物中心二楼脑洞社区2014号
9906,威海,好利来蛋糕世界,5759613,45,哈工大,面包烘焙,86,86,84,38,文化西路48-24号
9907,威海,春香烤肉,96580908,45,田村,韩式烤肉,85,86,86,43,西河北-附3号-2
9908,威海,益百岁牛尾汤,13696469,45,凤凰城,韩国料理,86,87,86,72,钦村花园中路103号
9909,威海,盛记香辣虾,21059209,45,荣成大润发,火锅,87,87,87,40,台上北街大润发北100米
9910,威海,金磨旗舰店,5787924,45,乳山市中心城区,面包烘焙,86,87,86,65,胜利街与庆丰巷交叉口东侧
9911,威海,一品渝香干锅鸭头,5775598,45,义乌小商品,干锅|香锅,87,87,87,61,成山大道中段396号
9912,威海,KK麻辣香锅,14732404,45,大润发,干锅|香锅,86,84,85,32,青岛路大润发南门对面
9914,威海,法貝尔烘焙,66382417,45,新振华,面包烘焙,87,87,87,11,商业街中段内衣皇后东50米路南
9915,长春,City1+1城市比萨,98561118,50,重庆路/人民广场,西餐,94,95,94,46,崇智胡同与光明路交汇民生购物中心南
9916,长春,海底捞火锅,93402608,50,南关区,四川火锅,92,93,93,118,重庆路与大经路交叉口活力城101号7层701商铺
9917,长春,领仕扒房,3712555,50,南湖公园,西餐,92,94,93,293,工农大路2632号
9918,长春,小马哥烤鸭店,108289669,50,朝阳区,其他中餐,92,93,93,78,硅谷西街308号
